,title,url,rating
4208,Chinese Braised Pork with Cellophane Noodles ,http://www.epicurious.com/recipes/food/views/chinese-braised-pork-with-cellophane-noodles-20088,3.125
4209,Watermelon and Feta Salad ,http://www.epicurious.com/recipes/food/views/3-ingredient-grilled-watermelon-feta-and-tomato-salad,4.375
4210,Rosemary and Garlic Roasted Potatoes ,http://www.epicurious.com/recipes/food/views/rosemary-and-garlic-roasted-potatoes-357469,4.375
4211,Brown Oatmeal Soda Bread ,http://www.epicurious.com/recipes/food/views/brown-oatmeal-soda-bread-10326,3.75
4212,Banana Orange Crepes ,http://www.epicurious.com/recipes/food/views/banana-orange-crepes-109044,5.0
4213,Vine Leaf-Wrapped Sheep's-Milk Ricotta with Fennel and Olives ,It's a secret recipe! Only Yandex.Eda khows how to cook it! https://eda.yandex.ru/,4.375
4214,Eggs Florentine Plus ,http://www.epicurious.com/recipes/food/views/eggs-florentine-plus-1035,4.375
4215,Lentil Soup Kuppin ,http://www.epicurious.com/recipes/food/views/lentil-soup-kuppin-10344,3.125
4216,Cranberry-Pear Crumble ,http://www.epicurious.com/recipes/food/views/cranberry-pear-crumble,0.0
4217,Toasted Rice Powder ,http://www.epicurious.com/recipes/food/views/mochi-doughnuts,0.0
4218,Fluffy Baked Eggs with Roasted-Vegetable Hash ,http://www.epicurious.com/recipes/food/views/fluffy-baked-eggs-with-roasted-vegetable-hash-233975,4.375
4219,Chocolate-Amaretti Tortes ,http://www.epicurious.com/recipes/food/views/chocolate-amaretti-tortes-109273,4.375
4220,Fruit Salad Buffet ,http://www.epicurious.com/recipes/food/views/florida-ambrosia-salad-51126830,5.0
4221,"Pasta with 15-Minute Ham, Pea, and Cream Sauce ",http://www.epicurious.com/recipes/food/views/pasta-with-15-minute-ham-pea-and-cream-sauce-56390064,4.375
4222,Fettucine Carbonara with Fried Eggs ,http://www.epicurious.com/recipes/food/views/fettucine-carbonara-with-fried-eggs-351015,4.375
4223,Roast Beef Vegetable Hash ,http://www.epicurious.com/recipes/food/views/roast-beef-vegetable-hash-240786,3.75
4224,"Chicken Fricassée with Carrots, Mustard Greens and Avgolemono Sauce ",http://www.epicurious.com/recipes/food/views/chicken-fricassee-with-carrots-mustard-greens-and-avgolemono-sauce-5682,3.75
4225,Mashed Potatoes with Caramelized Garlic and Parsnips ,http://www.epicurious.com/recipes/food/views/mashed-potatoes-with-caramelized-garlic-and-parsnips-240575,3.125
4226,Chawan Mushi with Shrimp and Spring Peas ,http://www.epicurious.com/recipes/food/views/chawan-mushi-with-shrimp-and-spring-peas-51155250,4.375
4227,Grilled Gazpacho Salad with Shrimp ,http://www.epicurious.com/recipes/food/views/grilled-gazpacho-salad-with-shrimp-235333,4.375
4228,Curly Endive and Apple Smoked Bacon Salad ,http://www.epicurious.com/recipes/food/views/curly-endive-and-apple-smoked-bacon-salad-105099,5.0
4229,Mustard Aspic ,http://www.epicurious.com/recipes/food/views/mustard-aspic-11577,3.125
4230,Potato Latkes ,http://www.epicurious.com/recipes/food/views/classic-potato-pancakes-233361,5.0
4231,Grilled Tuna and Mango Salad ,http://www.epicurious.com/recipes/food/views/grilled-tuna-and-mango-salad-1037,4.375
4232,"Chocolate, Cinnamon, and Hazelnut Thumbprints ",http://www.epicurious.com/recipes/food/views/chocolate-cinnamon-and-hazelnut-thumbprints,4.375
4233,Crab and Cucumber Pastries with Mustard Sauce ,http://www.epicurious.com/recipes/food/views/crab-and-cucumber-pastries-with-mustard-sauce-4803,4.375
4234,Ginger Scallion Egg-Drop Soup ,http://www.epicurious.com/recipes/food/views/ginger-scallion-egg-drop-soup-358121,4.375
4235,Cranberry-Teriyaki Glaze ,http://www.epicurious.com/recipes/food/views/asian-braised-short-ribs-with-cranberry-teriyaki-glaze-236609,4.375
4236,Chocolate Soufflé ,http://www.epicurious.com/recipes/food/views/chocolate-raspberry-souffle,5.0
4237,Lemon Cream Cheese Frosting ,http://www.epicurious.com/recipes/food/views/lemon-and-fig-cupcakes,4.375
4238,Squid and Pork Noodle Salad ,http://www.epicurious.com/recipes/food/views/squid-and-pork-noodle-salad-242784,3.75
4239,Pork Scaloppine with Sun-Dried Tomatoes and Rosemary ,http://www.epicurious.com/recipes/food/views/pork-scaloppine-with-sun-dried-tomatoes-and-rosemary-154,4.375
4240,Rum-Punch Granita ,http://www.epicurious.com/recipes/food/views/rum-punch-granita-105189,0.0
4241,"Chinese-Hawaiian ""Barbecued"" Ribs ",http://www.epicurious.com/recipes/food/views/chinese-hawaiian-barbecued-ribs-108088,4.375
4242,Mango-Banana Cake ,http://www.epicurious.com/recipes/food/views/mango-curd-5379,3.75
4243,Chicken Fajitas ,http://www.epicurious.com/recipes/food/views/chicken-fajitas-51126800,1.875
4244,Cajun Seafood Pasta ,http://www.epicurious.com/recipes/food/views/cajun-seafood-pasta-4400,4.375
4245,Stuffed Rolled Tortillas ,http://www.epicurious.com/recipes/food/views/enchiladas-verdes-green-chicken-enchiladas-56389864,4.375
4246,Pear and Pumpkin Pie ,http://www.epicurious.com/recipes/food/views/pear-and-pumpkin-pie-13291,4.375
4247,Wild Turkey Glazed Ribs ,http://www.epicurious.com/recipes/food/views/wild-turkey-glazed-ribs-104863,3.75
4248,Chicken-Fried Steak with Sausage Gravy ,http://www.epicurious.com/recipes/food/views/chicken-fried-steak-with-sausage-gravy-363443,3.75
4249,Glazed Strawberry Pie ,http://www.epicurious.com/recipes/food/views/glazed-strawberry-pie-101859,3.75
4250,Brandy Cobbler ,http://www.epicurious.com/recipes/food/views/apple-cobbler-241522,0.0
4251,Baked Chicken with Barbecue Sauce ,http://www.epicurious.com/recipes/food/views/baked-chicken-with-barbecue-sauce-102190,3.75
4252,Pig in a Haystack ,http://www.epicurious.com/recipes/food/views/pig-in-a-haystack-2533,4.375
4253,Mussels with Thai Red Curry ,http://www.epicurious.com/recipes/food/views/mussels-with-thai-red-curry-4693,5.0
4254,Turkey Chopped Salad with Spicy Avocado Dressing ,http://www.epicurious.com/recipes/food/views/turkey-chopped-salad-with-spicy-avocado-dressing-233916,3.75
4255,Beets with Mint and Yogurt ,http://www.epicurious.com/recipes/food/views/yogurt-with-raisins-cucumber-and-walnuts,3.75
4256,"Oatmeal, Date, Pecan and Chocolate Chip Cookies ",http://www.epicurious.com/recipes/food/views/oatmeal-date-pecan-and-chocolate-chip-cookies-2501,3.75
4257,"Cocoa Meringue Baskets with Nectarines, Berries, and Cream ",http://www.epicurious.com/recipes/food/views/cocoa-meringue-baskets-with-nectarines-berries-and-cream-105179,2.5
4258,Cuban Grilled Pork (Lechon Asado) ,http://www.epicurious.com/recipes/food/views/cuban-grilled-pork-em-lechon-asado-em-364810,4.375
4259,Lemon Pepper Dressing ,http://www.epicurious.com/recipes/food/views/shaved-fennel-salad,4.375
4260,Kingston II ,http://www.epicurious.com/recipes/food/views/kingston-ii-200378,0.0
4261,Caribbean Coconut Curry Sauce ,http://www.epicurious.com/recipes/food/views/caribbean-coconut-curry-sauce-671,3.75
4262,Apple-Clove Butter ,http://www.epicurious.com/recipes/food/views/newtons-law-apple-bourbon-cocktail,3.75
4263,Sauce Gribiche ,http://www.epicurious.com/recipes/food/views/sauce-gribiche-355170,0.0
4264,Spicy Straw Potatoes ,http://www.epicurious.com/recipes/food/views/spicy-straw-potatoes-105260,4.375
4265,Cream of Tomato Soup with Souffléed Cheese Toasts ,http://www.epicurious.com/recipes/food/views/cream-of-tomato-soup-with-souffleed-cheese-toasts-355878,3.75
4266,Lamb Chops with Spicy Peanut Sauce ,http://www.epicurious.com/recipes/food/views/lamb-chops-with-spicy-peanut-sauce-108301,4.375
4267,Blue Claw Crab Boil with Asian Condiments ,It's a secret recipe! Only Yandex.Eda khows how to cook it! https://eda.yandex.ru/,3.125
4268,"Conch Salad, Man! ",http://www.epicurious.com/recipes/food/views/conch-salad-man-51138800,4.375
4269,Cardamom Spice Blend ,http://www.epicurious.com/recipes/food/views/garam-masala-recipe,0.0
4270,Chocolate-Pistachio Torte with Warm Chocolate Ganache ,http://www.epicurious.com/recipes/food/views/chocolate-pistachio-torte-with-warm-chocolate-ganache-236543,3.125
4271,Ham and Cheese Griddle Cakes ,http://www.epicurious.com/recipes/food/views/ham-and-cheese-griddle-cakes-850,3.75
4272,Herbed Balsamic Chicken with Blue Cheese ,http://www.epicurious.com/recipes/food/views/herbed-balsamic-chicken-with-blue-cheese-353397,4.375
4273,Karo Classic Pecan Pie ,http://www.epicurious.com/recipes/food/views/karo-classic-pecan-pie,0.0
4274,Currant Scones ,http://www.epicurious.com/recipes/food/views/currant-scones-362129,3.125
4275,"Pierogies with Tomatoes, Browned Onions, and Dill ",http://www.epicurious.com/recipes/food/views/pierogies-with-tomatoes-browned-onions-and-dill-240277,3.125
4276,Scalloped Turkey ,http://www.epicurious.com/recipes/food/views/scalloped-potatoes-with-three-cheeses-102498,3.125
4277,Quick Plum Preserves ,http://www.epicurious.com/recipes/food/views/quick-plum-preserves-106774,4.375
4278,Braised Lamb Shanks with Caramelized Onions and Shallots ,http://www.epicurious.com/recipes/food/views/braised-lamb-shanks-with-caramelized-onions-and-shallots-1197,4.375
4279,Brussels Sprouts with Shallots and Wild Mushrooms ,http://www.epicurious.com/recipes/food/views/brussels-sprouts-with-shallots-and-wild-mushrooms-236410,4.375
4280,Garden Vegetable Enchiladas ,http://www.epicurious.com/recipes/food/views/garden-vegetable-enchiladas-5672,4.375
4281,Double Peach Mousse ,http://www.epicurious.com/recipes/food/views/double-peach-mousse-2017,0.0
4282,"Poached Eggs with Mushroom, Tamarillo, and Sage ",http://www.epicurious.com/recipes/food/views/poached-eggs-with-mushroom-tamarillo-and-sage-56389537,0.0
4283,Passion Fruit Champagne Cocktail ,http://www.epicurious.com/recipes/food/views/passion-fruit-mimosa-200798,5.0
4284,Raspberry Tart May ,http://www.epicurious.com/recipes/food/views/high-altitude-raspberry-cheesecake-brownies,4.375
4285,Penne with Vegetables and Olives ,http://www.epicurious.com/recipes/food/views/easy-pasta-salad,1.875
4286,"Charred Octopus with Peach, Arugula and Aged Balsamic ",http://www.epicurious.com/recipes/food/views/charred-octopus-with-peach-arugula-and-aged-balsamic-362230,5.0
4287,Roasted Hot-Honey Shrimp With Bok Choy and Kimchi Rice ,http://www.epicurious.com/recipes/food/views/roasted-hot-honey-shrimp-with-bok-choy-and-kimchi-rice-51261050,3.75
4288,Marinated Flank Steak ,http://www.epicurious.com/recipes/food/views/soy-sauce-marinated-grilled-flank-steak-and-scallions,3.125
4289,Banana Rum Ice Cream ,http://www.epicurious.com/recipes/food/views/ginger-ice-cream-with-maple-rum-bananas-and-pecans-2464,3.125
4290,Potato and Celery Root Mash ,http://www.epicurious.com/recipes/food/views/potato-and-celery-root-mash-368964,4.375
4291,Harvest Pear Crisp with Candied Ginger ,http://www.epicurious.com/recipes/food/views/harvest-pear-crisp-with-candied-ginger-355830,5.0
4292,Barbecue-Spiced Grilled Tenderloin Steaks ,http://www.epicurious.com/recipes/food/views/barbecue-spiced-grilled-tenderloin-steaks-31,3.125
4293,"Cheddar, Bacon, and Scallion Soufflé ",http://www.epicurious.com/recipes/food/views/cheddar-bacon-and-scallion-souffle-12789,4.375
4294,Deep-Dish Apple Pie with Cheddar Crust ,http://www.epicurious.com/recipes/food/views/deep-dish-apple-pie-with-cheddar-crust-2769,4.375
4295,Mixed Greens and Fruit with Mustard Dressing ,http://www.epicurious.com/recipes/food/views/mixed-greens-and-fruit-with-mustard-dressing-1327,2.5
4296,Prosciutto with Melon ,http://www.epicurious.com/recipes/food/views/blueberry-salad-with-prosciutto-and-melon-360051,5.0
4297,Fried Rice with Pork and Kale ,http://www.epicurious.com/recipes/food/views/sauteed-kale-108742,3.75
4298,Fennel-Dusted Chicken with Brown Butter and Capers ,http://www.epicurious.com/recipes/food/views/fennel-dusted-chicken-with-brown-butter-and-capers-355476,4.375
4299,Cranberry Quince Chutney ,http://www.epicurious.com/recipes/food/views/cranberry-quince-chutney-10842,4.375
4300,Roasted Pork Tenderloin with Apples ,http://www.epicurious.com/recipes/food/views/roasted-pork-tenderloin-with-apples-363378,5.0
4301,Couscous Salad with Corn and Red Bell Pepper ,http://www.epicurious.com/recipes/food/views/couscous-salad-with-corn-and-red-bell-pepper-13026,4.375
4302,Pasta with Tomatoes and Goat Cheese ,http://www.epicurious.com/recipes/food/views/farfalle-with-chicken-tomatoes-caramelized-onions-and-goat-cheese-242501,4.375
4303,Fennel and Endive Salad with Orange Vinaigrette ,http://www.epicurious.com/recipes/food/views/fennel-and-endive-salad-with-orange-vinaigrette-231479,3.125
4304,Chinese Orange Chicken ,http://www.epicurious.com/recipes/food/views/chinese-orange-chicken-51168000,4.375
4305,Maple Pumpkin Pie ,http://www.epicurious.com/recipes/food/views/old-fashioned-pecan-pie-356072,4.375
4306,Minted Turkish Delight Marinade ,http://www.epicurious.com/recipes/food/views/minted-turkish-delight-marinade-675,4.375
4307,Sputnik ,http://www.epicurious.com/recipes/food/views/sputnik-200454,0.0
4308,Red-Wine Marinated Fried Chicken with Onions ,http://www.epicurious.com/recipes/food/views/red-wine-marinated-fried-chicken-with-onions-12154,4.375
4309,Garbanzo Bean Soup with Saffron ,http://www.epicurious.com/recipes/food/views/garbanzo-bean-soup-with-saffron-105963,4.375
4310,Grilled Goat Cheese with Fig Preserves ,http://www.epicurious.com/recipes/food/views/grilled-goat-cheese-with-fig-preserves-231494,4.375
4311,Carrot Cake with Maple-Cream Cheese Icing ,http://www.epicurious.com/recipes/food/views/carrot-cake-with-maple-cream-cheese-icing-102155,5.0
4312,Beef Tenderloin with Spring Vegetables ,http://www.epicurious.com/recipes/food/views/beef-tenderloin-with-spring-vegetables-2071,5.0
4313,Mixed-Herb Pasta with Red Bell Peppers and Feta ,http://www.epicurious.com/recipes/food/views/mixed-herb-pasta-with-red-bell-peppers-and-feta-106418,3.75
4314,Beer-Can Chicken ,http://www.epicurious.com/recipes/food/views/ginger-grilled-chicken-and-radishes-with-miso-scallion-dressing,5.0
4315,Perfect White Rice ,http://www.epicurious.com/recipes/food/views/nutterbuddy-ice-cream,3.75
4316,"Parsley, Red Onion, and Pomegranate Salad ",http://www.epicurious.com/recipes/food/views/parsley-red-onion-and-pomegranate-salad-51242290,0.0
4317,Fresh Cranberry Orange Sauce ,http://www.epicurious.com/recipes/food/views/cranberry-orange-relish-105756,4.375
4318,Peruvian-Style Roast Chicken With Tangy Green Sauce ,http://www.epicurious.com/recipes/food/views/peruvian-style-roast-chicken-with-tangy-green-sauce,5.0
4319,Poached Oysters in Fennel-Saffron Soup ,http://www.epicurious.com/recipes/food/views/poached-oysters-in-fennel-saffron-soup-232691,4.375
4320,"Coconut, Caramel, and Rum Flans ",http://www.epicurious.com/recipes/food/views/coconut-caramel-and-rum-flans-231750,5.0
4321,Grilled Paillards of Beef with Red Wine and Port Sauce ,http://www.epicurious.com/recipes/food/views/grilled-paillards-of-beef-with-red-wine-and-port-sauce-101125,4.375
4322,Wheat-Berry Salad with Grilled Tofu ,http://www.epicurious.com/recipes/food/views/wheat-berry-salad-with-grilled-tofu-238674,3.125
4323,Wine-Braised Brisket of Beef with Caramelized Pearl Onions and Dried Apricots ,http://www.epicurious.com/recipes/food/views/wine-braised-brisket-of-beef-with-caramelized-pearl-onions-and-dried-apricots-234062,4.375
4324,Roasted Rhubarb Tarts with Strawberry Sauce ,http://www.epicurious.com/recipes/food/views/roasted-rhubarb-tarts-with-strawberry-sauce-106386,4.375
4325,Spencer ,http://www.epicurious.com/recipes/food/views/win-son-bakerys-red-date-cake-jujubes,0.0
4326,N'awlins Butter Beans with Andouille ,It's a secret recipe! Only Yandex.Eda khows how to cook it! https://eda.yandex.ru/,4.375
4327,Baguette Toasts ,http://www.epicurious.com/recipes/food/views/watercress-veloute-51256730,5.0
4328,Cauliflower and Shrimp Caldin ,http://www.epicurious.com/recipes/food/views/cauliflower-and-shrimp-caldin-108666,3.75
4329,Medallions of Pork with Dried Cherry Sauce ,http://www.epicurious.com/recipes/food/views/medallions-of-pork-with-dried-cherry-sauce-5123,4.375
4330,Green Pea Soup with Tarragon and Pea Sprouts ,http://www.epicurious.com/recipes/food/views/green-pea-soup-with-tarragon-and-pea-sprouts-352029,4.375
4331,Ropa Vieja ,http://www.epicurious.com/recipes/food/views/pulled-flank-steak-in-red-wine-sauce-ropa-vieja-o-carne-ripiada,0.0
4332,Tamarind-Honey Lamb Kebabs on Mashed Yams ,http://www.epicurious.com/recipes/food/views/tamarind-honey-lamb-kebabs-on-mashed-yams-231084,4.375
4333,Moroccan Chicken and Lentils ,http://www.epicurious.com/recipes/food/views/lentil-soup-date-balls-celery-salad-368811,4.375
4334,Grilled Flank Steak ,http://www.epicurious.com/recipes/food/views/soy-sauce-marinated-grilled-flank-steak-and-scallions,4.375
4335,Date Nut Cookie Pies ,http://www.epicurious.com/recipes/food/views/date-nut-cookie-pies-recipe,5.0
4336,Ham and Sage Ponice ,http://www.epicurious.com/recipes/food/views/ham-and-sage-ponice-1307,2.5
4337,Orange Cheesecake Brownies ,http://www.epicurious.com/recipes/food/views/orange-cheesecake-brownies-13633,3.75
4338,Negrone ,http://www.epicurious.com/recipes/food/views/negrone-200892,4.375
4339,Braised Duck Legs and Sautéed Duck Breast ,http://www.epicurious.com/recipes/food/views/braised-duck-legs-and-sauteed-duck-breast-243632,5.0
4340,Caramelized Onions with Barbecue Sauce ,http://www.epicurious.com/recipes/food/views/caramelized-onions-with-barbecue-sauce-103520,4.375
4341,Party Squash Salad ,http://www.epicurious.com/recipes/food/views/zucchini-and-white-bean-caesar,4.375
4342,Cool Melon Soup ,http://www.epicurious.com/recipes/food/views/cool-melon-soup-366714,5.0
4343,Kale Minestrone with Pistou ,http://www.epicurious.com/recipes/food/views/kale-minestrone-with-pistou-51264070,5.0
4344,Romaine and Fennel Salad with Red Wine Vinaigrette ,http://www.epicurious.com/recipes/food/views/romaine-and-fennel-salad-with-red-wine-vinaigrette-4594,3.75
4345,Banana-Macadamia Nut Muffins ,http://www.epicurious.com/recipes/food/views/banana-macadamia-nut-muffins-2050,4.375
